id_evento,data_publicacao,fonte,titulo,pagina,municipio,localidade,tipo_camada,dimensao_analitica,tipo_relacao_variavel,codigo_variavel,nivel_criticidade,observacao,aproximacao_variavel,nota_analista,cod_loteamento,nivel_confianca_loteamento,papel_no_ciclo,id_caso_pressao,entra_ipst
TL_20260125_004,2026-01-25,Tribuna Liberal,Editorial - feminicidios 2026 expoe violencia de genero na regiao,2,Regional,nao_identificado,IVS,capital_humano,contextual,SMIDS_EXT,alta,contexto_sociopolitico; editorial regional que consolida e nomeia Hortolandia na serie CH_VIOLENCIA_GENERO_2026; valida padroes identificados nos eventos de 22-24/01; referencia a Lei Maria da Penha insuficiencia de delegacias especializadas e casas de acolhimento; primeira analise regional do fenomeno no corpus jan/2026,,resumo=Editorial do jornalista Cezar Oliveira cita Hortolandia com frequencia nos noticias policiais revelando escalada de violencia contra mulheres de diferentes idades e classes sociais; texto abrange os seis municipios (Sumare Nova Odessa Americana Monte Mor Hortolandia Paulinia) e aponta falhas estruturais na prevencao; destaca sinais previos ignorados violencia psicologica controle excessivo como precursores; cobra politicas integradas de saude assistencia social educacao e justica | tipo_abrangencia=regional | polaridade_evento=negativo | tipo_origem_evento=seguranca,nao_aplicavel,nao_aplicavel,REVISAR,,REVISAR
Sabesp confirma nova ETE enclausurada - R$ 300 mi ate 2027,2026-01-27,Tribuna Liberal,Sabesp confirma em reuniao de prestacao de contas (23/01) a construcao de nova ETE totalmente fechad,4,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,GOV_ESTADUAL,alerta,acao_institucional_smids,,Sabesp confirma em reuniao de prestacao de contas (23/01) a construcao de nova ETE totalmente fechada em Hortolandia com investimento de R$ 300 mi e previsao de operacao ate fim de 2027; estrutura atual incompativel com adensamento urbano; 14 bairros afetados pelo odor; obras emergenciais ja somam R$ 28 mi; Cetesb multou Sabesp em R$ 3 mi por recorrencias; nova tarifa Sabesp vigente desde 01/01/2026 inclui Hortolandia; moradores protestaram em 02/01. dado_auditavel; URAE 1 Sudeste fiscaliza cumprimento do contrato de concessao; lavado de gases inativo e soprador reserva desconectado em vistoria de fevereiro; bairros Jardim Jatoba e Residencial Franceschini mais afetados; reuniao contou com representantes da Sabesp e URAE 1; resposta a reclamacoes recorrentes e 18 multas Cetesb,Jardim Jatoba,alto,nao_aplicavel,,nao
Afundamento de solo Lago da Fe e reparos urbanos em multiplos bairros,2026-01-27,Tribuna Liberal,Equipes municipais realizam recomposicao de solo no Parque Socioambiental Lago da Fe (Parque Gabriel,4,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,media,acao_institucional_smids,,Equipes municipais realizam recomposicao de solo no Parque Socioambiental Lago da Fe (Parque Gabriel Av. Joaquim Martarolli) apos rompimento de ramais pluviais subterraneos; reparos simultaneos no Jardim Amanda (Av. Brasil Rua Jorge Amado Rua Cruz de Souza) Av. Santana Jd. Santa Candida Jd. Firenze Vila Real Jd. Nova Hortolandia Jd. Nova America e Chacaras Reymar; sem prazo para conclusao no Lago da Fe. multiplos_loteamentos; area isolada para seguranca dos frequentadores; prefeitura tambem canalizou mina de agua no inicio do mes; tampas de acesso e bueiros trocados em varios pontos,Parque Gabriel,medio,nao_aplicavel,,nao
Reforma CEM Maestro Ronaldo Dias na reta final,2026-01-27,Tribuna Liberal,Segunda etapa da reforma do Centro de Educacao Musical Municipal (CEM) Maestro Ronaldo Dias de Almei,4,Hortolandia,nao_identificado,GOVERNANCA,capital_humano,indireta,GOV_MUNICIPAL,baixa,acao_institucional_smids,,Segunda etapa da reforma do Centro de Educacao Musical Municipal (CEM) Maestro Ronaldo Dias de Almeida praticamente concluida; capacidade dobra de 240 para 500 alunos; novas salas multiuso rampas de acessibilidade banheiros adaptados e pisos vinilicos; instalacao eletrica em finalizacao; centro ja iniciou mudanca para predio reformado; atividades ocorreram temporariamente na Unidade Cultural Arlindo Zadi no Jardim Amanda. impacto_latente; acessibilidade para PCDs incluida; Secretaria de Cultura; iniciada em marco de 2025,nao_identificado,baixo,nao_aplicavel,,nao
48o BPM/I permanece em Sumare - desfecho do estudo de transferencia,2026-01-27,Tribuna Liberal,Governador Tarcisio de Freitas confirma apos articulacao do prefeito Henrique do Paraiso que o 48o B,3,Regional,nao_identificado,GOVERNANCA,capital_humano,indireta,GOV_ESTADUAL,media,acao_institucional_smids,,Governador Tarcisio de Freitas confirma apos articulacao do prefeito Henrique do Paraiso que o 48o BPM/I permanece definitivamente em Sumare; estudo tecnico que avaliava transferencia para Hortolandia encerrado sem decisao de criacao de nova unidade; proposta de Cia. do BAEP para Hortolandia permanece como alternativa nao confirmada; complexo penitenciario de Hortolandia continua como fator de risco na analise regional. impacto_regional_hortolandia; desfecho do evento 24/01; lacuna de seguranca em Hortolandia nao endereçada por esta decisao; R22 aplicada (acao estrutural sem pressao detonadora especifica para Hortolandia),nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
Apadrinhamento de criancas em acolhimento - credenciamento aberto,2026-01-27,Tribuna Liberal,SMIDS abre credenciamento para programa de apadrinhamento de criancas e adolescentes (10-17 anos) em,9,Hortolandia,nao_identificado,GOVERNANCA,capital_humano,indireta,GOV_MUNICIPAL,media,acao_institucional_smids,,SMIDS abre credenciamento para programa de apadrinhamento de criancas e adolescentes (10-17 anos) em situacao de acolhimento institucional sem perspectiva de reinsercao familiar; tres modalidades: Afetivo (visitas e convivencia) Prestador de Servico (profissionais liberais) e Provedor (apoio material e financeiro); programa implantado em 2024 com modalidade Afetiva; inscricoes abertas para pessoas fisicas juridicas e profissionais liberais. dado_auditavel; Maria dos Anjos Assis Barros (Secretaria SMIDS) citada; programa ampliado com duas novas modalidades em 2026; foco em criancas sem familia substituta; interface com rede de acolhimento e protecao social especial (CREAS),nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
Van escolar desgovernada atinge criancas - Nossa Senhora Auxiliadora,2026-01-27,Tribuna Liberal,Van escolar desceu rua desgovernada no bairro Nossa Senhora Auxiliadora (Rua Juliana Fontana da Roch,10,Hortolandia,nao_identificado,CONTEXTO,capital_humano,direta,SMIDS_EXT,alerta,sinal_smids_ext,,Van escolar desceu rua desgovernada no bairro Nossa Senhora Auxiliadora (Rua Juliana Fontana da Rocha) em 23/01 com alunos de escola particular dentro; crianca proxima a porta saltou do veiculo e caiu no asfalto; veiculo percorreu ~50 metros e colid iu com carro e trailer; sem feridos graves; suspeita de falha no freio de mao; incidente registrado por camera de seguranca. sinal_smids_ext; seguranca no transporte escolar; morador entrou no veiculo para tentar frear; apuracao de responsabilidades prevista; escola particular nao identificada,Nossa Senhora Auxiliadora,alto,nao_aplicavel,,nao
Empresario executado a tiros no limite Sumare-Hortolandia,2026-01-27,Tribuna Liberal,Empresario Murilo Brito Cordeiro (49) assassinado a tiros na tarde de 24/01 no bairro Taquara Branca,10,Regional,nao_identificado,CONTEXTO,capital_humano,direta,SMIDS_EXT,alerta,sinal_smids_ext,,Empresario Murilo Brito Cordeiro (49) assassinado a tiros na tarde de 24/01 no bairro Taquara Branca em local no limite entre Sumare e Hortolandia; vitima era de Hortolandia e estava em bar da cidade antes do crime; execucao em via publica por individuo que sacou arma de porta-malas de veiculo; sem suspeitos detidos; PC de Sumare investiga. R21 aplicada; vitima residente em Hortolandia; crime no limite territorial Sumare-Hortolandia; dinamica de execucao planejada (arma em porta-malas preparada); entra_ipst avaliado como nao por R24 (evento pontual),Taquara Branca,medio,nao_aplicavel,,nao
Sistema PCJ - Hortolandia entre os 21 municipios beneficiarios,2026-01-28,Tribuna Liberal,Sistema Adutor Regional das Bacias PCJ confirmado como referencia nacional pela secretaria estadual ,3,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,GOV_ESTADUAL,media,acao_institucional_smids,,Sistema Adutor Regional das Bacias PCJ confirmado como referencia nacional pela secretaria estadual Natalia Resende; Hortolandia citada explicitamente entre os 21 municipios beneficiarios junto a Americana Sumare Paulinia Monte Mor e Nova Odessa; investimento de R$ 1.9 bi em PPP por 30 anos; tres adutoras previstas e unidade de despoluicao do Rio Camanducaia; consulta publica aberta ate 10/02; audiencias em 29/01 (presencial) e 02/02 (virtual). impacto_latente; Coden Ambiental representa Nova Odessa; modelo preve incentivos para cidades que reduzirem perdas e ampliarem tratamento de esgoto; SP Aguas e Comites PCJ participam do grupo de trabalho,nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
ADL dengue - alta densidade larvaria em Hortolandia,2026-01-28,Tribuna Liberal,Prefeitura prossegue com Analise de Densidade Larvaria (ADL) nesta semana; veterinario da UVZ Evandr,4,Hortolandia,nao_identificado,GOVERNANCA,capital_humano,indireta,GOV_MUNICIPAL,alerta,acao_institucional_smids,,Prefeitura prossegue com Analise de Densidade Larvaria (ADL) nesta semana; veterinario da UVZ Evandro Alves Cardoso alerta que agentes tem encontrado grande quantidade de larvas nas casas; 600 imoveis por regiao em 5 regioes (3.000 total) sorteados por quarteirao; ADL e realizada 3 vezes ao ano (jan jul out); resultado orienta estrategias de combate ao Aedes e arboviroses. dado_auditavel; sinal de agravamento do risco de dengue para janeiro 2026; contexto critico do Indice de Breteau de 6.2 em jan/2025; populacao nao tem feito acoes preventivas suficientes segundo UVZ; reforco do sinal da serie dengue iniciada em 22/01,nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
Iluminacao publica LED - 109% da meta superada,2026-01-28,Tribuna Liberal,Hortolândia atinge 109,7,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,baixa,acao_institucional_smids,,Hortolândia atinge 109.55% da meta de iluminacao publica em LED com 22.751 luminárias instaladas; economia de energia de 56.17% (meta era 46.26%); programa lancado em dez/2023; 21 usinas fotovoltaicas instaladas geram R$ 4 mi/ano de economia; 80% do consumo dos 199 predios publicos suprido; tecnologia LED tem durabilidade 25x maior. dado_auditavel; Fernanda Candido de Oliveira (diretora do Departamento de Iluminacao); luminarias incluidas em obras de viarios pracas e viadutos; correlacao com seguranca publica (mais iluminacao = maior sensacao de seguranca),nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
Programa Cuidar - 1a entrega de kits para gestantes em 2026,2026-01-28,Tribuna Liberal,Prefeitura realiza 1a entrega de kits do Programa Cuidar para gestantes em 2026; 152 gestantes atend,7,Hortolandia,nao_identificado,GOVERNANCA,capital_humano,indireta,GOV_MUNICIPAL,media,acao_institucional_smids,,Prefeitura realiza 1a entrega de kits do Programa Cuidar para gestantes em 2026; 152 gestantes atendidas pelos 7 CRAS incluindo 4 gemelares; evento no CCMI Remanso Campineiro; cada kit contem 20+ itens (cobertor toalha macacoes fraldas termometro banheira etc); programa ativo desde 2022 com 5.500+ kits entregues; 1.716 kits em 2025; monitoramento estende-se ao pre-natal puerpério ingresso em creche e insercao no mercado de trabalho. dado_auditavel; SMIDS/Secretaria de Inclusao e Desenvolvimento Social diretamente envolvida; programa articula assistencia social saude e trabalho; CCMI fica na Rua Euclides Pires de Assis 200 Remanso Campineiro,Remanso Campineiro,alto,nao_aplicavel,,nao
Decreto fechamento parques em dias de chuvas intensas,2026-01-28,Tribuna Liberal,Hortolândia publica decreto estabelecendo fechamento temporario de parques municipais quando precipi,7,Hortolandia,nao_identificado,GOVERNANCA,capital_humano,indireta,GOV_MUNICIPAL,baixa,acao_institucional_smids,,Hortolândia publica decreto estabelecendo fechamento temporario de parques municipais quando precipitacao acumulada atingir 80mm em 72 horas ou em situacoes de instabilidade climatica com alerta de orgaos competentes; aplica-se ao Parque Socioambiental Irma Dorothy Stang (Jd. Nossa Senhora de Fatima) e OAPE (Jd. Santa Clara do Lago); Secretaria de Meio Ambiente Desenvolvimento Sustentavel e Assuntos Climaticos monitora e determina fechamentos; Taina Ferreira (diretora de Assuntos Climaticos). impacto_latente; adaptacao climatica institucionalizada; decreto vale o ano todo (diferente do decreto da Defesa Civil que e so para verao); parques ja fechados neste mes; placas de aviso ja instaladas,nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
Parque Socioambiental Jd. Amanda - canalização bolsacreto e 2a etapa,2026-01-29,Tribuna Liberal,Obras do Parque Socioambiental do Jardim Amanda (385,7,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,media,acao_institucional_smids,,Obras do Parque Socioambiental do Jardim Amanda (385.000 m2 quando concluido - maior parque da cidade) avancam com canalização de corrego usando tecnologia bolsacreto (geotextil+concreto moldado) para prevenir assoreamento das lagoas; trecho proximo a Emef Tarsila do Amaral concluido nesta semana (~5.10 metros canalizados); 1a etapa do parque entregue ha um mes (pista de caminhada ciclovia campo de futebol society academia playground quadra poliesportiva); proximas obras: campo da Mina vertedouro 2a lagoa espacos de convivio bicicletarios. dado_auditavel; secretario de Obras Sergio Torrecillas; diretora Elaine Cristina de Souza (Secretaria de Meio Ambiente); bolsacreto licenciado e ambientalmente adequado; obra combate processo erosivo ja em formacao proximo da Emef; passagem de veiculos liberada pela avenida,Jardim Amanda,alto,nao_aplicavel,,nao
Viaduto Vila Real - adiamento abertura e reparos Lago da Fe,2026-01-29,Tribuna Liberal,Liberacao do trafego no Viaduto da Vila Real adiada por necessidade de adequacao dos guarda-corpos p,5,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,baixa,acao_institucional_smids,,Liberacao do trafego no Viaduto da Vila Real adiada por necessidade de adequacao dos guarda-corpos para protecao de pedestres; reuniao em 29/01 com Rumo Logistica para oficializar nova data; prefeitura ja realizou fresagem nova capa asfaltica e sinalizacao de solo; Lago da Fe: escavacao para troca de tubos de drenagem subterranea danificados prevista para proxima semana (empresa Construmedici acionada); revitalizacao da Praca da Igreja Matriz e centro historico anunciados como proximas obras. impacto_latente; desfecho esperado na proxima semana; Construmedici responsavel pelo parque em garantia; secretario Sergio Torrecillas; revitalizacao do centro historico incluindo area da antiga Estacao Jacuba,Vila Real,alto,nao_aplicavel,,nao
Microsoft Datacenters - 2.3 km asfalto recuperado Estrada Pedrina Guilherme,2026-01-29,Tribuna Liberal,Microsoft constroi dois Datacenters em Hortolandia (Chacaras Recreio Alvorada e Estrada Pedrina Guil,7,Hortolandia,nao_identificado,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,baixa,acao_institucional_smids,,Microsoft constroi dois Datacenters em Hortolandia (Chacaras Recreio Alvorada e Estrada Pedrina Guilherme) com obras iniciadas em jan/2024 e conclusao prevista para 2026; contrapartidas viarias incluem recape de 1.2 km e duplicacao de 740 metros na Estrada Pedrina Guilherme; municipio acrescentara mais 1.1 km de recape apos conclusao da expansao de redes da empresa; total de ~2.3 km de cobertura asfaltica renovada na ligacao entre Jd. Firenze e Taquara Branca. dado_auditavel; secretario de Obras Sergio Torrecillas; prefeito Zeze Gomes visitou canteiro de obras; expectativa de consolidar Hortolandia como referencia em infraestrutura digital regional; obras viarias em Jd. Firenze Santa Emilia e Jd. Sumarezinho tambem em andamento,Chacaras Recreio Alvorada,medio,nao_aplicavel,,nao
Homem esfaqueado proximo a supermercado - Jd. Amanda II,2026-01-29,Tribuna Liberal,Homem esfaqueado em via publica de grande circulacao proxima a supermercado do Jardim Amanda II na t,8,Hortolandia,nao_identificado,CONTEXTO,capital_humano,direta,SMIDS_EXT,alerta,sinal_smids_ext,,Homem esfaqueado em via publica de grande circulacao proxima a supermercado do Jardim Amanda II na tarde de 28/01; SAMU prestou primeiros socorros; vitima encaminhada a UPA do bairro; agressor nao identificado; circunstancias apuradas pela PC; 4o evento de seguranca negativo no territorio do Jd. Amanda em 8 dias (22/01 abuso sexual 23/01 crianca TEA 27/01 acougue autuado 29/01 esfaqueamento). R21 aplicada; acumulacao de eventos negativos no Jd. Amanda sugere area com vulnerabilidade territorial elevada; padrão requer acompanhamento analitico na camada FATO_CICLO_PRESSAO_SOCIAL,Jardim Amanda,alto,nao_aplicavel,,nao
Acougue autuado - carne impropria e fraude de energia - Jd. Amanda I,2026-01-29,Tribuna Liberal,Policia Civil e CPFL realizam operacao conjunta em acougue do Jardim Amanda I apos denuncia anonima;,8,Hortolandia,nao_identificado,CONTEXTO,capital_humano,indireta,GOV_ESTADUAL,alerta,sinal_smids_ext,,Policia Civil e CPFL realizam operacao conjunta em acougue do Jardim Amanda I apos denuncia anonima; flagrado furto de energia via adulteracao de medidor e venda de carnes improprias para consumo; Vigilancia Sanitaria encontrou produtos vencidos sem rotulagem e com descongelamento irregular; responsavel preso em flagrante e liberado apos fiança; toda a carne irregular sera descartada; estabelecimento autuado. dado_auditavel; saude publica e risco alimentar para consumidores vulneraveis; R24 avaliado como nao (evento pontual comercial) mas impacto na dimensao capital_humano justifica registro; 2o evento sanitario no Jd. Amanda I (acougue clandestino de aves no Jd. Novo Angulo em 22/01 foi o 1o),Jardim Amanda,alto,nao_aplicavel,,nao
TL_20260130_001,2026-01-30,Tribuna Liberal,Fundo Social - Campanha do Agasalho 100 mil pecas + visita prefeito,6,Hortolandia,nao_identificado,GOVERNANCA,capital_humano,indireta,GOV_MUNICIPAL,media,dado_auditavel; secretaria Maria dos Anjos Assis Barros; Fundo Social I no Remanso Campineiro; Varais Solidarios distribuidos em diversas regioes; 100+ mil pecas = maior campanha historica; sinalizacao de ampliacao das acoes para 2026,,resumo=Prefeito Zeze Gomes visita sede do Fundo Social de Solidariedade I (Remanso Campineiro) e parabeniza equipes pelo trabalho em favor de familias em situacao de vulnerabilidade; Campanha do Agasalho 2025 arrecadou mais de 100 mil pecas (roupas agasalhos cobertores); distribuicao feita via familias cadastradas e Varais Solidarios em diversas regioes da cidade; prefeito compromete intensificacao das acoes em 2026 para familias mais vulneraveis; secretaria Maria dos Anjos Assis Barros presente; prefeito Zeze relata trajetoria pessoal de vulnerabilidade (dormiu sob viaduto Aquidaban Campinas) | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=assistencia_social,Remanso Campineiro,alto,REVISAR,,REVISAR
TL_20260130_002,2026-01-30,Tribuna Liberal,Operacao Keravnos - PM e GAECO - mandados em Hortolandia e regiao,6,Regional,nao_identificado,PRESSAO_SOCIAL,capital_humano,direta,SMIDS_EXT,alerta,R21 aplicada; confronto PCC-CV representa pressao territorial sistematica sobre seguranca dos bairros; Hortolandia citada explicitamente como municipio com mandados cumpridos; investigacoes desde 2022 com crimes violentos crescentes; sinal de disputa territorial que afeta capital_humano de populacao vulneravel proxima a pontos de trafico,,"resumo=Operacao Keravnos deflagrada por PM e GAECO (MP-SP) com 25 mandados de busca e apreensao em municipios incluindo Americana e Hortolandia; foco na escalada de violencia entre PCC e Comando Vermelho (CV); confronto caracterizado pelo MP como ""guerra urbana"" com execucoes por armas de alto poder de fogo desde 2022; 3 presos e apreensao de drogas armas dinheiro e celulares; disputas por pontos de trafico que eram do PCC e estao sendo contestados pelo CV; CPI-9 de Piracicaba coordena a acao | tipo_abrangencia=regional | polaridade_evento=negativo | tipo_origem_evento=seguranca",nao_aplicavel,nao_aplicavel,REVISAR,,REVISAR
TL_20260130_003,2026-01-30,Tribuna Liberal,PF - Operacao Apanhador de Sonhos - abuso sexual infantil digital - Hortolandia,9,Hortolandia,nao_identificado,PRESSAO_SOCIAL,capital_humano,direta,SMIDS_EXT,alerta,R21 aplicada - crime de abuso sexual de menores; PF orienta pais e responsaveis sobre monitoramento de internet por criancas; crime digital com vitimas de vulnerabilidade extrema; operacao federal indica que territorio de Hortolandia possui redes de distribuicao de CSAM ativas,,resumo=Policia Federal prende em flagrante homem de 43 anos em Hortolandia durante Operacao Apanhador de Sonhos por posse e compartilhamento de material de abuso sexual de criancas e adolescentes (CSAM) no ambiente digital; segundo preso (19 anos) em Campinas; dispositivos eletronicos apreendidos para pericia; operacao resultante de dois procedimentos investigativos instaurados em Campinas usando inteligencia policial e ferramentas tecnologicas; novas acoes semelhantes previstas para o ano | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=seguranca,nao_aplicavel,nao_aplicavel,REVISAR,,REVISAR
TL_20260131_01,2026-01-31,Tribuna Liberal,Viaduto SP-101 - melhora fluxo entre Rosolem e Jd. Sumarezinho,8,Hortolandia,Jd. Rosolem / Jd. Sumarezinho,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,baixa,interface_iu,IU_03,Prefeito Zeze Gomes (Republicanos); Secretario de Mobilidade Atilio Andre Pereira citado; obra concluida ha 7 meses; materia e follow-up positivo; R22 — sem novo gatilho de pressao identificavel,nao_identificado,alto,nao_aplicavel,,nao
TL_20260131_02,2026-01-31,Tribuna Liberal,"Monte Mor decreta emergencia apos 125,8mm de chuva em 72h",4,Monte Mor,Regional,PRESSAO_SOCIAL,infraestrutura_urbana,direta,SMIDS_EXT,alta,impacto_regional_hortolandia,,"Prefeito Murilo Rinaldo (PP); Bacia Capivari compartilhada com Hortolandia — relevancia territorial direta; pico 40,6mm no Jd. das Bandeiras influenciado por escoamento de Campinas; vigencia decreto 180 dias",nao_aplicavel,nao_aplicavel,emergencia,IU_ENCHENTES_CAPIVARI_2026,avaliar
TL_20260131_03,2026-01-31,Tribuna Liberal,"Regiao recebe R$ 198,4 mi de repasse de ICMS; Paulinia e Sumare lideram",3,Hortolandia,Regional,CONTEXTO,renda_trabalho,contextual,SMIDS_EXT,baixa,dado_auditavel,,Proxy de capacidade fiscal municipal para investimento social; relevante para analise comparativa da microrregiao; repasse via IPM conforme Constituicao Federal,nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
TL_20260131_004,2026-01-31,Tribuna Liberal,Mau cheiro da ETE Paulinia - pressao recorrente ha mais de um ano,5,Paulinia,Regional,PRESSAO_SOCIAL,infraestrutura_urbana,direta,SMIDS_EXT,media,impacto_regional_hortolandia,,R20: materia documenta progressao temporal da pressao (mais de um ano — chamada de capa); convergente com charge TL 03/03/2026 sobre ETE regional; candidato a serie temporal IPST-H,nao_identificado,baixo,agravamento,IU_ETE_REGIONAL_2025,avaliar
TL_20260131_005,2026-01-31,Tribuna Liberal,Reuniao Arsesp - Prefeitura de Paulinia confirma fiscalizacao extraordinaria,5,Paulinia,Regional,GOVERNANCA,infraestrutura_urbana,indireta,GOV_ESTADUAL,media,impacto_regional_hortolandia,,R22 satisfeito: resposta reativa a pressao persistente documentada em TL_20260131_04a; presenca de Rafael Golin (Sec. Meio Ambiente) e vereador Juninho Lalupe; GOV_ESTADUAL pela natureza regulatoria da Arsesp,nao_identificado,baixo,resposta,IU_ETE_REGIONAL_2025,nao
TL_20260131_05,2026-01-31,Tribuna Liberal,Hortolandia entra no catalogo da Sao Paulo State Film Commission,8,Hortolandia,Hortolandia,CONTEXTO,renda_trabalho,contextual,SMIDS_EXT,baixa,contexto_sociopolitico,,Secretario de Cultura Regis Athanazio Bueno; relevancia marginal para IVS-H; mantido por R06 (rebaixamento nao exclusao); sinal de economia criativa e imagem municipal,nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
E01,2026-02-01,Tribuna Liberal,"Hortolândia divulga pré-selecionados do Programa Minha Casa, Minha Vida — 400 unidades Jardim Amanda",9,Hortolândia,Jardim_Amanda,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,alta,dado_auditavel,,"ATENÇÃO ATLAS SOCIAL — DADOS CADÚNICO DIRETAMENTE IMPLICADOS. Funnel de seleção: 32.458 interessados → 4.606 selecionados → 1.000 pré-selecionados → 520 escolhidos (400 titulares + 120 suplentes). Obras iniciadas jan/2026, entrega em 18 meses. Primeira etapa MCMV em Hortolândia; outras 800 unidades planejadas. CRITÉRIOS DE PRIORIZAÇÃO (nova portaria Ministério das Cidades): mulher chefe de família (CadÚnico), pessoa negra (CadÚnico), PCD (avaliação biopsicossocial), idoso, criança/adolescente, câncer/doença rara (laudo), mulher vítima de violência doméstica, povos indígenas/quilombolas (CadÚnico), residente em área de risco geológico/hidrológico, pessoa em situação de rua, servidor municipal, morador de Hortolândia há ≥15 anos. Perfil de beneficiários coincide diretamente com população vulnerável do IVS-H. Grupo Institucional de Políticas Públicas (intersecretarial, coord. Sec. Habitação, criado em 2025) conduz o processo. Dúvidas: CRASs e WhatsApp Sec. Habitação (19) 99635-4274.",nao_identificado,medio,nao_aplicavel,,nao
E02,2026-02-01,Tribuna Liberal,Denúncias de trabalho escravo crescem 22% na região de Campinas — MPT-15ª Região,5,Regional,Regional,PRESSAO_SOCIAL,renda_trabalho,direta,SMIDS_EXT,alta,dado_auditavel,RT_03,"MPT-15ª Região (sede Campinas, abrange Hortolândia): 68 denúncias em 2024 → 83 em 2025 (+22%, +15 casos). TACs saltaram de 2 para 23 — maior adesão dos empregadores à regularização imediata. Ações civis públicas cresceram de 9 para 10. Na macrorregião: 240 (2024) → 238 (2025) denúncias. Coordenadora Conaete MPT-15: Regina Duarte da Silva — afirma que 'a exploração em condições análogas às de escravo permanece estrutural em diversos setores'. Proxy de RT_03 (trabalho informal/degradante). Série temporal possível via dados anuais do MPT. entra_ipst = sim por Condição B: fenômeno coletivo, mensurável, série anual, impacto em renda e trabalho.",nao_aplicavel,nao_aplicavel,agravamento,RT_TRABALHO_ESCRAVO_RMC_2025,sim
E01,2026-02-03,Tribuna Liberal,Área que foi palco de tragédia afunda novamente na SP-101 em Hortolândia — km 7,9,Hortolândia,Jardim_Nossa_Senhora_de_Lourdes,PRESSAO_SOCIAL,infraestrutura_urbana,direta,SMIDS_EXT,alerta,dado_auditavel,IU_01,"Novo afundamento no km 7 da SP-101 (Rodovia Jornalista Francisco Aguirre Proença) na segunda-feira (02/02). Área conhecida por instabilidade do solo. Córrego próximo causa solapamento do asfalto. Capacidade atual do sistema: ~5 m³/s — insuficiente para chuvas intensas. Solução exige ampliação das tubulações sob a rodovia. Evento se relaciona diretamente à morte de Joycilenne de Oliveira Pacheco (26 anos, nov/2025): carro arrastado por enxurrada no mesmo ponto. Frente de Trabalho ativa desde dezembro/2025 (município + Estado + Concessionária). R21 aplicado: morte anterior torna ciclo de risco 'alerta' permanente.",nao_identificado,medio,agravamento,IU_SP101_KM7_2025,sim
E02,2026-02-03,Tribuna Liberal,Prefeitura pressiona Concessionária Rodovias do Tietê por obras estruturais no km 7 da SP-101,9,Hortolândia,Regional,GOVERNANCA,infraestrutura_urbana,indireta,GOV_MUNICIPAL,alerta,dado_auditavel,,"Frente de Trabalho desde dez/2025: município + Governo Estado + Concessionária. Em jan/2026, prefeitura pressionou a Concessionária em reunião com Sec. Estadual de Parcerias em Investimentos. Obras estruturais prometidas para 1º semestre/2026. Ações paliativas em curso: limpeza córrego, desobstrução bueiros, reparos emergenciais asfalto. Concessionária informou que realizou reparos e mantém tratativas com Artesp. Prefeito Zezé Gomes: 'intervenção é urgente e visa corrigir problema histórico que já custou vidas'.",nao_aplicavel,nao_aplicavel,resposta,IU_SP101_KM7_2025,nao
E03,2026-02-03,Tribuna Liberal,HM de Hortolândia realiza formações internas para melhorar atendimento a pacientes,8,Hortolândia,Regional,GOVERNANCA,capital_humano,indireta,GOV_MUNICIPAL,baixa,fora_escopo_smids,,"Hospital Municipal Mario Covas. Capacitações: (1) higienização das mãos — uso de neon + luz negra, 5 momentos protocolados; (2) Safety Huddle — reuniões diárias rápidas manhã/tarde (implantado experimentalmente fim/2025); (3) simulação PCR com bonecos adulto e infantil; (4) alinhamento com escolas técnicas de enfermagem parceiras. Ação de qualificação da saúde pública local.",nao_aplicavel,nao_aplicavel,nao_aplicavel,,nao
